id,cat,subcat,mtype,date,publisher
3297572,actor,VVD,TV,2021-03-02,Goedemorgen NL
3297573,actor,VVD,TV,2021-03-03,Goedemorgen NL
3297576,actor,VVD,TV,2021-03-08,Goedemorgen NL
3297578,actor,VVD,TV,2021-03-10,Goedemorgen NL
3297580,actor,VVD,TV,2021-03-12,Goedemorgen NL
3297582,actor,VVD,TV,2021-03-03,Goedemorgen NL
3297583,actor,VVD,TV,2021-03-04,Goedemorgen NL
3297584,actor,VVD,TV,2021-03-05,Goedemorgen NL
3297585,actor,VVD,TV,2021-03-08,Goedemorgen NL
3297588,actor,VVD,TV,2021-03-11,Goedemorgen NL
3297590,actor,VVD,TV,2021-03-02,Goedemorgen NL
3297593,actor,VVD,TV,2021-03-05,Goedemorgen NL
3297594,actor,VVD,TV,2021-03-08,Goedemorgen NL
3297598,actor,VVD,TV,2021-03-12,Goedemorgen NL
3297603,actor,VVD,TV,2021-03-08,Goedemorgen NL
3297605,actor,VVD,TV,2021-03-10,Goedemorgen NL
3297606,actor,VVD,TV,2021-03-11,Goedemorgen NL
3297607,actor,VVD,TV,2021-03-12,Goedemorgen NL
3297608,actor,VVD,TV,2021-03-02,Goedemorgen NL
3297610,actor,VVD,TV,2021-03-04,Goedemorgen NL
3297612,actor,VVD,TV,2021-03-08,Goedemorgen NL
3297615,actor,VVD,TV,2021-03-11,Goedemorgen NL
3297625,actor,VVD,TV,2021-03-12,Goedemorgen NL
3297627,actor,VVD,TV,2021-03-02,De Vooravond
3297629,actor,VVD,TV,2021-03-04,De Vooravond
3297633,actor,VVD,TV,2021-03-10,De Vooravond
3297634,actor,VVD,TV,2021-03-11,De Vooravond
3297636,actor,VVD,TV,2021-03-01,EenVandaag
3297637,actor,VVD,TV,2021-03-02,EenVandaag
3297638,actor,VVD,TV,2021-03-03,EenVandaag
3297640,actor,VVD,TV,2021-03-05,EenVandaag
3297641,actor,VVD,TV,2021-03-06,EenVandaag
3297642,actor,VVD,TV,2021-03-08,EenVandaag
3297643,actor,VVD,TV,2021-03-09,EenVandaag
3297645,actor,VVD,TV,2021-03-11,EenVandaag
3297646,actor,VVD,TV,2021-03-12,EenVandaag
3297659,actor,VVD,TV,2021-03-01,NOS Journaal 20h
3297661,actor,VVD,TV,2021-03-03,NOS Journaal 20h
3297662,actor,VVD,TV,2021-03-04,NOS Journaal 20h
3297663,actor,VVD,TV,2021-03-05,NOS Journaal 20h
3297666,actor,VVD,TV,2021-03-10,NOS Journaal 20h
3297668,actor,VVD,TV,2021-03-12,NOS Journaal 20h
3297670,actor,VVD,TV,2021-03-07,NOS Journaal 20h
3297671,actor,VVD,TV,2021-03-01,Op1
3297672,actor,VVD,TV,2021-03-02,Op1
3297676,actor,VVD,TV,2021-03-07,Op1
3297678,actor,VVD,TV,2021-03-08,Op1
3297680,actor,VVD,TV,2021-03-09,Op1
3297682,actor,VVD,TV,2021-03-10,Op1
3297684,actor,VVD,TV,2021-03-11,Op1
3297685,actor,VVD,TV,2021-03-12,Op1
3297689,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297690,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297691,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297693,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297701,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297707,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297721,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297728,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297735,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297753,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297770,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297817,actor,VVD,Newspapers,2021-03-13,NRC Handelsblad
3297825,actor,VVD,Newspapers,2021-03-15,Trouw
3297826,actor,VVD,Newspapers,2021-03-15,Trouw
3297840,actor,VVD,Newspapers,2021-03-15,Trouw
3297847,actor,VVD,Newspapers,2021-03-15,Trouw
3297876,actor,VVD,Newspapers,2021-03-15,Trouw
3297879,actor,VVD,Newspapers,2021-03-15,Trouw
3297894,actor,VVD,Newspapers,2021-03-15,De Telegraaf
3297897,actor,VVD,Newspapers,2021-03-15,De Telegraaf
3297911,actor,VVD,Newspapers,2021-03-15,De Telegraaf
3297923,actor,VVD,Newspapers,2021-03-15,De Telegraaf
3297975,actor,VVD,Newspapers,2021-03-15,De Telegraaf
3298031,actor,VVD,Newspapers,2021-03-15,Algemeen Dagblad
3298047,actor,VVD,Newspapers,2021-03-15,Algemeen Dagblad
3298104,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298107,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298120,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298121,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298127,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298131,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298137,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298146,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298168,actor,VVD,Newspapers,2021-03-15,De Volkskrant
3298176,actor,VVD,Newspapers,2021-03-15,NRC Handelsblad
3298179,actor,VVD,Newspapers,2021-03-15,NRC Handelsblad
3298180,actor,VVD,Newspapers,2021-03-15,NRC Handelsblad
3298181,actor,VVD,Newspapers,2021-03-15,NRC Handelsblad
3298183,actor,VVD,Newspapers,2021-03-15,NRC Handelsblad
3298200,actor,VVD,Newspapers,2021-03-15,NRC Handelsblad
3298208,actor,VVD,Newspapers,2021-03-15,NRC Handelsblad
3298257,actor,VVD,Newspapers,2021-03-16,Trouw
3298291,actor,VVD,Newspapers,2021-03-16,Trouw
3298309,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298326,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298329,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298331,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298333,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298336,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298352,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298382,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298418,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298479,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298484,actor,VVD,Newspapers,2021-03-16,De Telegraaf
3298490,actor,VVD,Newspapers,2021-03-16,Algemeen Dagblad
3298513,actor,VVD,Newspapers,2021-03-16,Algemeen Dagblad
3298514,actor,VVD,Newspapers,2021-03-16,Algemeen Dagblad
3298515,actor,VVD,Newspapers,2021-03-16,Algemeen Dagblad
3298519,actor,VVD,Newspapers,2021-03-16,Algemeen Dagblad
3298557,actor,VVD,Newspapers,2021-03-16,Algemeen Dagblad
3298569,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298573,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298578,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298580,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298581,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298583,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298584,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298603,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298619,actor,VVD,Newspapers,2021-03-16,De Volkskrant
3298641,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298643,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298646,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298647,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298659,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298662,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298673,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298680,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298688,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298696,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
3298707,actor,VVD,Newspapers,2021-03-16,NRC Handelsblad
4191718,actor,VVD,Newspapers,2021-03-17,Trouw
4191730,actor,VVD,Newspapers,2021-03-17,Trouw
4191731,actor,VVD,Newspapers,2021-03-17,Trouw
4191734,actor,VVD,Newspapers,2021-03-17,Trouw
4191740,actor,VVD,Newspapers,2021-03-17,Trouw
4191777,actor,VVD,Newspapers,2021-03-17,Trouw
4191779,actor,VVD,Newspapers,2021-03-17,Trouw
4191781,actor,VVD,Newspapers,2021-03-17,Trouw
4191794,actor,VVD,Newspapers,2021-03-17,Trouw
4191801,actor,VVD,Newspapers,2021-03-17,Trouw
4213303,actor,VVD,Newspapers,2021-03-17,De Telegraaf
4213306,actor,VVD,Newspapers,2021-03-17,De Telegraaf
4213311,actor,VVD,Newspapers,2021-03-17,De Telegraaf
4213371,actor,VVD,Newspapers,2021-03-17,De Telegraaf
4221545,actor,VVD,Newspapers,2021-03-17,De Telegraaf
4221554,actor,VVD,Newspapers,2021-03-17,De Telegraaf
4293870,actor,VVD,Newspapers,2021-03-17,Algemeen Dagblad
4293881,actor,VVD,Newspapers,2021-03-17,Algemeen Dagblad
4293883,actor,VVD,Newspapers,2021-03-17,Algemeen Dagblad
4293886,actor,VVD,Newspapers,2021-03-17,Algemeen Dagblad
4293925,actor,VVD,Newspapers,2021-03-17,Algemeen Dagblad
4301759,actor,VVD,Newspapers,2021-03-17,De Volkskrant
4301761,actor,VVD,Newspapers,2021-03-17,De Volkskrant
4301767,actor,VVD,Newspapers,2021-03-17,De Volkskrant
4301775,actor,VVD,Newspapers,2021-03-17,De Volkskrant
4301818,actor,VVD,Newspapers,2021-03-17,De Volkskrant
4961821,actor,VVD,Newspapers,2021-03-17,NRC Handelsblad
4961825,actor,VVD,Newspapers,2021-03-17,NRC Handelsblad
4961826,actor,VVD,Newspapers,2021-03-17,NRC Handelsblad
4961833,actor,VVD,Newspapers,2021-03-17,NRC Handelsblad
4961840,actor,VVD,Newspapers,2021-03-17,NRC Handelsblad
4961861,actor,VVD,Newspapers,2021-03-17,NRC Handelsblad
4961878,actor,VVD,Newspapers,2021-03-17,NRC Handelsblad
6260098,actor,VVD,TV,2021-03-14,Op1
6260099,actor,VVD,TV,2021-03-15,Op1
6260100,actor,VVD,TV,2021-03-16,Op1
6264402,actor,VVD,Online,2021-03-04,NOS liveblog
6264405,actor,VVD,Online,2021-03-04,NOS liveblog
6264407,actor,VVD,Online,2021-03-04,NOS liveblog
6264408,actor,VVD,Online,2021-03-04,NOS liveblog
6264410,actor,VVD,Online,2021-03-04,NOS liveblog
6264412,actor,VVD,Online,2021-03-04,NOS liveblog
6264413,actor,VVD,Online,2021-03-04,NOS liveblog
6264437,actor,VVD,Online,2021-03-04,NOS nieuws
6264438,actor,VVD,Online,2021-03-04,NOS nieuws
6264440,actor,VVD,Online,2021-03-04,NOS nieuws
6264460,actor,VVD,Online,2021-03-04,NOS nieuws
6264465,actor,VVD,Online,2021-03-04,NOS nieuws
6264471,actor,VVD,Online,2021-03-04,NOS nieuws
6264480,actor,VVD,Online,2021-03-04,NOS nieuws
6264482,actor,VVD,Online,2021-03-04,NOS nieuws
6264483,actor,VVD,Online,2021-03-04,NOS nieuws
6264503,actor,VVD,Online,2021-03-04,Nieuwsuur
6264504,actor,VVD,Online,2021-03-04,Nieuwsuur
6264510,actor,VVD,Online,2021-03-03,NOS liveblog
6264511,actor,VVD,Online,2021-03-03,NOS liveblog
6264513,actor,VVD,Online,2021-03-03,NOS liveblog
6264516,actor,VVD,Online,2021-03-03,NOS liveblog
6264524,actor,VVD,Online,2021-03-03,NOS nieuws
6264540,actor,VVD,Online,2021-03-03,NOS nieuws
6264560,actor,VVD,Online,2021-03-03,NOS nieuws
6264561,actor,VVD,Online,2021-03-03,NOS nieuws
6264566,actor,VVD,Online,2021-03-03,Nieuwsuur
6264568,actor,VVD,Online,2021-03-03,Nieuwsuur
6264581,actor,VVD,Online,2021-03-05,NOS liveblog
6264582,actor,VVD,Online,2021-03-05,NOS liveblog
6264585,actor,VVD,Online,2021-03-05,NOS liveblog
6264705,actor,VVD,Online,2021-03-05,NOS nieuws
6264718,actor,VVD,Online,2021-03-05,NOS nieuws
6264725,actor,VVD,Online,2021-03-05,NOS nieuws
6264727,actor,VVD,Online,2021-03-05,NOS nieuws
6264740,actor,VVD,Online,2021-03-04,NOS liveblog
6264743,actor,VVD,Online,2021-03-04,NOS liveblog
6264745,actor,VVD,Online,2021-03-04,NOS liveblog
6264746,actor,VVD,Online,2021-03-04,NOS liveblog
6264748,actor,VVD,Online,2021-03-04,NOS liveblog
6264750,actor,VVD,Online,2021-03-04,NOS liveblog
6264751,actor,VVD,Online,2021-03-04,NOS liveblog
6264754,actor,VVD,Online,2021-03-05,Nieuwsuur
6264757,actor,VVD,Online,2021-03-04,NOS nieuws
6264760,actor,VVD,Online,2021-03-04,Nieuwsuur
6264761,actor,VVD,Online,2021-03-03,NOS nieuws
6264822,actor,VVD,Online,2021-03-17,NOS liveblog
6264823,actor,VVD,Online,2021-03-17,NOS liveblog
6264824,actor,VVD,Online,2021-03-17,NOS liveblog
6264825,actor,VVD,Online,2021-03-17,NOS liveblog
6264826,actor,VVD,Online,2021-03-17,NOS liveblog
6264827,actor,VVD,Online,2021-03-17,NOS liveblog
6264828,actor,VVD,Online,2021-03-17,NOS liveblog
6264829,actor,VVD,Online,2021-03-17,NOS liveblog
6264830,actor,VVD,Online,2021-03-17,NOS liveblog
6264831,actor,VVD,Online,2021-03-17,NOS liveblog
6264832,actor,VVD,Online,2021-03-17,NOS liveblog
6264833,actor,VVD,Online,2021-03-17,NOS liveblog
6264835,actor,VVD,Online,2021-03-17,NOS nieuws
6264837,actor,VVD,Online,2021-03-17,NOS nieuws
6264838,actor,VVD,Online,2021-03-17,NOS nieuws
6264858,actor,VVD,Online,2021-03-17,NOS nieuws
6264859,actor,VVD,Online,2021-03-17,NOS nieuws
6264885,actor,VVD,Online,2021-03-17,NOS nieuws
6264891,actor,VVD,Online,2021-03-17,NOS nieuws
6264893,actor,VVD,Online,2021-03-17,NOS nieuws
6264920,actor,VVD,Online,2021-03-16,NOS liveblog
6264924,actor,VVD,Online,2021-03-16,NOS liveblog
6264926,actor,VVD,Online,2021-03-16,NOS liveblog
6264927,actor,VVD,Online,2021-03-16,NOS nieuws
6264932,actor,VVD,Online,2021-03-16,NOS nieuws
6264954,actor,VVD,Online,2021-03-16,NOS nieuws
6264956,actor,VVD,Online,2021-03-16,NOS nieuws
6264963,actor,VVD,Online,2021-03-16,NOS nieuws
6264965,actor,VVD,Online,2021-03-16,NOS nieuws
6264967,actor,VVD,Online,2021-03-16,NOS nieuws
6264969,actor,VVD,Online,2021-03-16,NOS nieuws
6264996,actor,VVD,Online,2021-03-15,NOS liveblog
6265000,actor,VVD,Online,2021-03-15,NOS liveblog
6265103,actor,VVD,Online,2021-03-15,NOS liveblog
6265112,actor,VVD,Online,2021-03-15,NOS nieuws
6265115,actor,VVD,Online,2021-03-15,NOS nieuws
6265137,actor,VVD,Online,2021-03-15,NOS nieuws
6265141,actor,VVD,Online,2021-03-15,NOS nieuws
6265149,actor,VVD,Online,2021-03-15,NOS nieuws
6265169,actor,VVD,Online,2021-03-15,NOS nieuws
6265177,actor,VVD,Online,2021-03-14,NOS liveblog
6265181,actor,VVD,Online,2021-03-14,NOS liveblog
6265186,actor,VVD,Online,2021-03-15,Nieuwsuur
6265191,actor,VVD,Online,2021-03-14,NOS nieuws
6265199,actor,VVD,Online,2021-03-14,NOS nieuws
6265205,actor,VVD,Online,2021-03-14,NOS nieuws
6265207,actor,VVD,Online,2021-03-14,NOS nieuws
6265217,actor,VVD,Online,2021-03-14,Nieuwsuur
6265244,actor,VVD,Online,2021-03-13,NOS liveblog
6265245,actor,VVD,Online,2021-03-13,NOS liveblog
6265246,actor,VVD,Online,2021-03-13,NOS liveblog
6265253,actor,VVD,Online,2021-03-13,NOS liveblog
6265260,actor,VVD,Online,2021-03-13,NOS nieuws
6265261,actor,VVD,Online,2021-03-13,NOS nieuws
6265275,actor,VVD,Online,2021-03-13,NOS nieuws
6265277,actor,VVD,Online,2021-03-13,NOS nieuws
6265297,actor,VVD,Online,2021-03-12,NOS liveblog
6265298,actor,VVD,Online,2021-03-12,NOS liveblog
6265299,actor,VVD,Online,2021-03-12,NOS liveblog
6265300,actor,VVD,Online,2021-03-12,NOS liveblog
6265301,actor,VVD,Online,2021-03-12,NOS liveblog
6265302,actor,VVD,Online,2021-03-12,NOS liveblog
6265303,actor,VVD,Online,2021-03-12,NOS liveblog
6265304,actor,VVD,Online,2021-03-12,NOS liveblog
6265305,actor,VVD,Online,2021-03-12,NOS liveblog
6265306,actor,VVD,Online,2021-03-12,NOS liveblog
6265307,actor,VVD,Online,2021-03-12,NOS liveblog
6265308,actor,VVD,Online,2021-03-12,NOS liveblog
6265309,actor,VVD,Online,2021-03-12,NOS liveblog
6265310,actor,VVD,Online,2021-03-12,NOS liveblog
6265311,actor,VVD,Online,2021-03-12,NOS liveblog
6265317,actor,VVD,Online,2021-03-12,NOS nieuws
6265319,actor,VVD,Online,2021-03-12,NOS nieuws
6265322,actor,VVD,Online,2021-03-12,NOS nieuws
6265324,actor,VVD,Online,2021-03-12,NOS nieuws
6265344,actor,VVD,Online,2021-03-12,NOS nieuws
6265350,actor,VVD,Online,2021-03-12,NOS nieuws
6265357,actor,VVD,Online,2021-03-11,NOS liveblog
6265359,actor,VVD,Online,2021-03-11,NOS liveblog
6265361,actor,VVD,Online,2021-03-11,NOS liveblog
6265368,actor,VVD,Online,2021-03-11,NOS liveblog
6265370,actor,VVD,Online,2021-03-11,NOS liveblog
6265372,actor,VVD,Online,2021-03-12,Nieuwsuur
6265373,actor,VVD,Online,2021-03-12,Nieuwsuur
6265394,actor,VVD,Online,2021-03-11,NOS nieuws
6265401,actor,VVD,Online,2021-03-11,NOS nieuws
6265429,actor,VVD,Online,2021-03-11,NOS nieuws
6265437,actor,VVD,Online,2021-03-10,NOS liveblog
6265438,actor,VVD,Online,2021-03-10,NOS liveblog
6265439,actor,VVD,Online,2021-03-10,NOS liveblog
6265445,actor,VVD,Online,2021-03-10,NOS liveblog
6265451,actor,VVD,Online,2021-03-11,Nieuwsuur
6265458,actor,VVD,Online,2021-03-10,NOS liveblog
6265480,actor,VVD,Online,2021-03-10,NOS nieuws
6265484,actor,VVD,Online,2021-03-10,NOS nieuws
6265607,actor,VVD,Online,2021-03-10,NOS nieuws
6265620,actor,VVD,Online,2021-03-10,Nieuwsuur
6265625,actor,VVD,Online,2021-03-09,NOS liveblog
6265629,actor,VVD,Online,2021-03-09,NOS liveblog
6265632,actor,VVD,Online,2021-03-09,NOS liveblog
6265634,actor,VVD,Online,2021-03-09,NOS liveblog
6265653,actor,VVD,Online,2021-03-09,NOS nieuws
6265660,actor,VVD,Online,2021-03-09,NOS nieuws
6265661,actor,VVD,Online,2021-03-09,NOS nieuws
6265665,actor,VVD,Online,2021-03-09,NOS nieuws
6265721,actor,VVD,Online,2021-03-08,NOS liveblog
6265731,actor,VVD,Online,2021-03-09,Nieuwsuur
6265733,actor,VVD,Online,2021-03-09,Nieuwsuur
6265737,actor,VVD,Online,2021-03-08,NOS nieuws
6265747,actor,VVD,Online,2021-03-08,NOS nieuws
6265763,actor,VVD,Online,2021-03-08,NOS nieuws
6265777,actor,VVD,Online,2021-03-08,Nieuwsuur
6265797,actor,VVD,Online,2021-03-07,NOS liveblog
6265802,actor,VVD,Online,2021-03-07,NOS liveblog
6265816,actor,VVD,Online,2021-03-07,NOS nieuws
6265829,actor,VVD,Online,2021-03-07,NOS nieuws
6265852,actor,VVD,Online,2021-03-06,NOS liveblog
6265855,actor,VVD,Online,2021-03-06,NOS liveblog
6265856,actor,VVD,Online,2021-03-06,NOS liveblog
6265857,actor,VVD,Online,2021-03-06,NOS liveblog
6265858,actor,VVD,Online,2021-03-06,NOS liveblog
6265859,actor,VVD,Online,2021-03-06,NOS liveblog
6265860,actor,VVD,Online,2021-03-06,NOS liveblog
6265861,actor,VVD,Online,2021-03-06,NOS liveblog
6265862,actor,VVD,Online,2021-03-06,NOS liveblog
6265863,actor,VVD,Online,2021-03-06,NOS liveblog
6265864,actor,VVD,Online,2021-03-06,NOS liveblog
6265865,actor,VVD,Online,2021-03-06,NOS liveblog
6265866,actor,VVD,Online,2021-03-06,NOS liveblog
6265867,actor,VVD,Online,2021-03-06,NOS liveblog
6265868,actor,VVD,Online,2021-03-06,NOS liveblog
6265874,actor,VVD,Online,2021-03-06,NOS nieuws
6265878,actor,VVD,Online,2021-03-06,NOS nieuws
6265883,actor,VVD,Online,2021-03-06,NOS nieuws
6265888,actor,VVD,Online,2021-03-06,NOS nieuws
6266017,actor,VVD,Online,2021-03-05,NOS liveblog
6266044,actor,VVD,Online,2021-03-05,NOS nieuws
6266047,actor,VVD,Online,2021-03-05,NOS nieuws
6266049,actor,VVD,Online,2021-03-05,NOS nieuws
6266050,actor,VVD,Online,2021-03-05,NOS nieuws
6266053,actor,VVD,Online,2021-03-04,NOS liveblog
6266056,actor,VVD,Online,2021-03-04,NOS liveblog
6266058,actor,VVD,Online,2021-03-04,NOS liveblog
6266059,actor,VVD,Online,2021-03-04,NOS liveblog
6266061,actor,VVD,Online,2021-03-04,NOS liveblog
6266063,actor,VVD,Online,2021-03-04,NOS liveblog
6266064,actor,VVD,Online,2021-03-04,NOS liveblog
6266068,actor,VVD,Online,2021-03-05,Nieuwsuur
6267772,actor,VVD,TV,2021-03-15,Goedemorgen NL
6267773,actor,VVD,TV,2021-03-16,Goedemorgen NL
6267774,actor,VVD,TV,2021-03-17,Goedemorgen NL
6267877,actor,VVD,TV,2021-03-16,Goedemorgen NL
6267878,actor,VVD,TV,2021-03-17,Goedemorgen NL
6268081,actor,VVD,TV,2021-03-16,Goedemorgen NL
6268184,actor,VVD,TV,2021-03-15,Goedemorgen NL
6268185,actor,VVD,TV,2021-03-16,Goedemorgen NL
6268186,actor,VVD,TV,2021-03-17,Goedemorgen NL
6268389,actor,VVD,TV,2021-03-16,Goedemorgen NL
6268390,actor,VVD,TV,2021-03-17,Goedemorgen NL
6268492,actor,VVD,TV,2021-03-16,Goedemorgen NL
6268493,actor,VVD,TV,2021-03-17,Goedemorgen NL
6275395,actor,VVD,TV,2021-03-17,De Vooravond
6277198,actor,VVD,TV,2021-03-17,NOS Journaal 20h
6277299,actor,VVD,TV,2021-03-13,NOS Journaal 20h
6290331,actor,VVD,Online,2021-03-02,NOS liveblog
6290341,actor,VVD,Online,2021-03-02,NOS liveblog
6290343,actor,VVD,Online,2021-03-02,NOS liveblog
6290454,actor,VVD,Online,2021-03-02,NOS nieuws
6290493,actor,VVD,Online,2021-03-02,Nieuwsuur
6290501,actor,VVD,Online,2021-03-01,NOS liveblog
6290503,actor,VVD,Online,2021-03-01,NOS liveblog
6290506,actor,VVD,Online,2021-03-01,NOS liveblog
6290507,actor,VVD,Online,2021-03-01,NOS liveblog
6290526,actor,VVD,Online,2021-03-01,NOS nieuws
6290532,actor,VVD,Online,2021-03-01,NOS nieuws
6290535,actor,VVD,Online,2021-03-01,NOS nieuws
6290539,actor,VVD,Online,2021-03-01,NOS nieuws
6290555,actor,VVD,Online,2021-03-01,NOS nieuws
6290556,actor,VVD,Online,2021-03-01,NOS nieuws
6290557,actor,VVD,Online,2021-03-01,NOS nieuws
6290567,actor,VVD,Online,2021-03-01,NOS nieuws
6290568,actor,VVD,Online,2021-03-01,NOS nieuws
6290574,actor,VVD,Online,2021-03-01,NOS nieuws
6290580,actor,VVD,Online,2021-03-02,NOS nieuws
6290581,actor,VVD,Online,2021-03-01,NOS nieuws
6296205,actor,VVD,Online,2021-03-10,NU.nl
6296233,actor,VVD,Online,2021-03-10,NU.nl
6296266,actor,VVD,Online,2021-03-10,NU.nl
6296410,actor,VVD,Online,2021-03-10,NU.nl
6296412,actor,VVD,Online,2021-03-10,NU.nl
6296439,actor,VVD,Online,2021-03-09,NU.nl
6296592,actor,VVD,Online,2021-03-09,NU.nl
6296601,actor,VVD,Online,2021-03-09,NU.nl
6296650,actor,VVD,Online,2021-03-09,NU.nl
6296654,actor,VVD,Online,2021-03-09,NU.nl
6296744,actor,VVD,Online,2021-03-07,NU.nl
6296745,actor,VVD,Online,2021-03-07,NU.nl
6296764,actor,VVD,Online,2021-03-07,NU.nl
6296765,actor,VVD,Online,2021-03-07,NU.nl
6296778,actor,VVD,Online,2021-03-07,NU.nl
6296779,actor,VVD,Online,2021-03-07,NU.nl
6296858,actor,VVD,Online,2021-03-06,NU.nl
6296970,actor,VVD,Online,2021-03-05,NU.nl
6296976,actor,VVD,Online,2021-03-05,NU.nl
6297147,actor,VVD,Online,2021-03-05,NU.nl
6297153,actor,VVD,Online,2021-03-04,NU.nl
6297176,actor,VVD,Online,2021-03-15,NU.nl
6297247,actor,VVD,Online,2021-03-15,NU.nl
6297261,actor,VVD,Online,2021-03-15,NU.nl
6297285,actor,VVD,Online,2021-03-15,NU.nl
6297290,actor,VVD,Online,2021-03-15,NU.nl
6297295,actor,VVD,Online,2021-03-15,NU.nl
6297309,actor,VVD,Online,2021-03-14,NU.nl
6297324,actor,VVD,Online,2021-03-14,NU.nl
6297381,actor,VVD,Online,2021-03-14,NU.nl
6297506,actor,VVD,Online,2021-03-14,NU.nl
6297586,actor,VVD,Online,2021-03-13,NU.nl
6297599,actor,VVD,Online,2021-03-13,NU.nl
6297626,actor,VVD,Online,2021-03-13,NU.nl
6297655,actor,VVD,Online,2021-03-12,NU.nl
6297673,actor,VVD,Online,2021-03-12,NU.nl
6297722,actor,VVD,Online,2021-03-12,NU.nl
6297776,actor,VVD,Online,2021-03-12,NU.nl
6297931,actor,VVD,Online,2021-03-11,NU.nl
6297963,actor,VVD,Online,2021-03-11,NU.nl
6297980,actor,VVD,Online,2021-03-11,NU.nl
6297998,actor,VVD,Online,2021-03-11,NU.nl
6298020,actor,VVD,Online,2021-03-11,NU.nl
6298021,actor,VVD,Online,2021-03-11,NU.nl
6298022,actor,VVD,Online,2021-03-11,NU.nl
6298047,actor,VVD,Online,2021-03-10,NU.nl
6298060,actor,VVD,Online,2021-03-10,NU.nl
6298072,actor,VVD,Online,2021-03-08,NU.nl
6298077,actor,VVD,Online,2021-03-08,NU.nl
6298146,actor,VVD,Online,2021-03-08,NU.nl
6298174,actor,VVD,Online,2021-03-08,NU.nl
6298292,actor,VVD,Online,2021-03-08,NU.nl
6298295,actor,VVD,Online,2021-03-08,NU.nl
6314817,actor,VVD,Online,2021-03-17,NU.nl
6314818,actor,VVD,Online,2021-03-17,NU.nl
6314821,actor,VVD,Online,2021-03-17,NU.nl
6314827,actor,VVD,Online,2021-03-17,NU.nl
6314831,actor,VVD,Online,2021-03-17,NU.nl
6314836,actor,VVD,Online,2021-03-17,NU.nl
6314873,actor,VVD,Online,2021-03-17,NU.nl
6314875,actor,VVD,Online,2021-03-17,NU.nl
6314926,actor,VVD,Online,2021-03-17,NU.nl
6314927,actor,VVD,Online,2021-03-17,NU.nl
6314950,actor,VVD,Online,2021-03-17,NU.nl
6314952,actor,VVD,Online,2021-03-17,NU.nl
6314979,actor,VVD,Online,2021-03-17,NU.nl
6314980,actor,VVD,Online,2021-03-17,NU.nl
6314995,actor,VVD,Online,2021-03-16,NU.nl
6314996,actor,VVD,Online,2021-03-16,NU.nl
6315002,actor,VVD,Online,2021-03-16,NU.nl
6315031,actor,VVD,Online,2021-03-16,NU.nl
6315068,actor,VVD,Online,2021-03-16,NU.nl
6315205,actor,VVD,Online,2021-03-16,NU.nl
